epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,973.72,1.06461,0.97352,1.12164,0.74594,0.71697,0.77543,0.56749,1.04608,0.95663,1.06546,0.007921,0.007921,0.007921
23,1018.74,1.04015,0.99084,1.13194,0.79963,0.62984,0.71544,0.54389,1.00118,0.8809,1.05209,0.007822,0.007822,0.007822
24,1069.45,1.09346,1.04837,1.15565,0.85572,0.66248,0.76982,0.58076,0.98106,0.86075,1.05865,0.007723,0.007723,0.007723
25,1120.42,1.02285,0.95814,1.11798,0.82209,0.71555,0.80918,0.60445,0.96178,0.86457,1.046,0.007624,0.007624,0.007624
26,1169.36,1.09309,1.01732,1.13933,0.75836,0.68632,0.77496,0.56658,1.00713,0.93569,1.075,0.007525,0.007525,0.007525
27,1222.27,1.03378,0.96732,1.11896,0.74353,0.74599,0.78952,0.5667,1.02819,0.90973,1.07896,0.007426,0.007426,0.007426
28,1268.2,0.98738,0.94075,1.09779,0.75951,0.6948,0.75095,0.54613,1.03311,0.89862,1.08534,0.007327,0.007327,0.007327
29,1314.67,1.0442,1.01532,1.11683,0.80894,0.59724,0.65721,0.47537,0.9779,0.86004,1.06098,0.007228,0.007228,0.007228
30,1363.67,1.03008,0.94115,1.09047,0.83861,0.7199,0.8221,0.60117,0.94979,0.81565,1.03667,0.007129,0.007129,0.007129
31,1416.9,1.047,0.95388,1.13699,0.8085,0.74624,0.82078,0.6034,0.97827,0.85459,1.05781,0.00703,0.00703,0.00703
32,1464.76,0.98202,0.87707,1.09142,0.80765,0.6448,0.69134,0.51148,0.94139,0.80812,1.03746,0.006931,0.006931,0.006931
33,1515.2,0.97142,0.8826,1.08239,0.81181,0.75595,0.79592,0.57667,0.95337,0.80461,1.03463,0.006832,0.006832,0.006832
34,1559.24,1.00743,0.87572,1.09543,0.80568,0.70986,0.7668,0.5699,0.95612,0.8261,1.03309,0.006733,0.006733,0.006733
35,1610.09,0.99472,0.91771,1.11127,0.8584,0.70118,0.78162,0.57156,0.97433,0.82201,1.04191,0.006634,0.006634,0.006634
36,1653.1,1.00444,0.93262,1.10948,0.83261,0.68547,0.76958,0.57698,0.93765,0.79829,1.02247,0.006535,0.006535,0.006535
37,1697.39,0.96303,0.92756,1.09793,0.83989,0.6854,0.79062,0.59949,0.90688,0.77435,1.00746,0.006436,0.006436,0.006436
38,1742.58,0.97039,0.87064,1.09712,0.84264,0.70584,0.791,0.59456,0.89032,0.74305,0.99553,0.006337,0.006337,0.006337
39,1793.25,1.05555,0.89208,1.09037,0.80985,0.77024,0.82551,0.61659,0.92592,0.77067,1.00511,0.006238,0.006238,0.006238
40,1839.63,0.92615,0.83711,1.05865,0.79485,0.72189,0.78891,0.60437,0.89522,0.74049,0.99847,0.006139,0.006139,0.006139
41,1883.48,0.95481,0.81917,1.04262,0.76499,0.82149,0.8552,0.65544,0.8948,0.74212,1.0023,0.00604,0.00604,0.00604
42,1925.81,0.98429,0.81682,1.04867,0.85478,0.63297,0.72579,0.5535,0.87275,0.70754,0.9905,0.005941,0.005941,0.005941
43,1984.54,0.95194,0.81332,1.06397,0.78464,0.6841,0.73109,0.56386,0.86591,0.70643,0.98392,0.005842,0.005842,0.005842
44,2033.09,0.93903,0.79236,1.04637,0.8378,0.81988,0.87279,0.67356,0.86487,0.68224,0.98151,0.005743,0.005743,0.005743
45,2087.68,0.94864,0.81981,1.05628,0.83161,0.77213,0.82807,0.63679,0.86071,0.69004,0.98247,0.005644,0.005644,0.005644
46,2141.96,0.94866,0.80461,1.05056,0.83469,0.82455,0.87583,0.6782,0.8737,0.71188,0.99076,0.005545,0.005545,0.005545
47,2196.99,0.95006,0.79486,1.06611,0.87719,0.62084,0.68985,0.5273,0.8607,0.68514,0.98535,0.005446,0.005446,0.005446
48,2249.35,0.91411,0.78576,1.05965,0.80513,0.83287,0.87734,0.6776,0.86913,0.69176,0.98919,0.005347,0.005347,0.005347
49,2298.01,0.92859,0.84497,1.08964,0.81947,0.85042,0.88305,0.68799,0.8497,0.64945,0.98036,0.005248,0.005248,0.005248
50,2346.07,0.9076,0.78711,1.04782,0.86513,0.81749,0.89002,0.70253,0.82219,0.6244,0.96682,0.005149,0.005149,0.005149
51,2397.07,0.91967,0.79407,1.06136,0.86911,0.79409,0.88979,0.70084,0.82051,0.62887,0.96375,0.00505,0.00505,0.00505
